id_transaccion,fecha_venta,id_cliente,id_producto,id_tienda,cantidad,precio_unitario,descuento_pct,metodo_pago,canal_venta,estado_transaccion,moneda,costo_unitario,vendedor_id,origen_dato
V000126045,2024-05-12,C01281,P0086,T039,1,849742.0,0.08,Billetera digital,Tienda fisica,Completada,COP,651600,VEN091,ECOM
V000126049,2024-01-28,C01713,P0067,T003,3,1377874.0,0.15,Transferencia,Tienda fisica,Completada,COP,1033000,VEN118,CRM
V000126050,2024-11-03,C02508,P0395,T051,2,933433.0,0.05,Billetera digital,Marketplace,Completada,COP,612600,VEN089,CRM
V000126055,2024-11-21,C01466,P0426,T049,1,914118.0,0.0,Tarjeta debito,Marketplace,Completada,COP,625200,VEN128,CRM
V000126056,2024-11-02,C03672,P0202,T060,1,91030.0,0.0,Tarjeta debito,Web,Completada,COP,70700,VEN126,ECOM
V000126065,2024-02-15,C01839,P0036,T053,1,1214616.0,0.0,Transferencia,App movil,Completada,COP,832600,VEN074,POS
V000126066,2024-08-21,C04916,P0351,T018,1,1179152.0,0.0,Tarjeta credito,Call center,Completada,COP,838300,VEN072,CRM
V000126068,2024-11-19,C00908,P0306,T055,2,266755.0,0.1,Transferencia,Web,Completada,COP,177500,VEN147,ECOM
V000126069,2024-08-27,C02338,P0471,T041,1,1624123.0,0.1,Tarjeta debito,Marketplace,Completada,COP,1129200,VEN055,CRM
V000126082,2024-01-02,C00058,P0063,T049,1,289696.0,0.03,Tarjeta debito,Marketplace,Completada,COP,226800,VEN180,ECOM
V000126089,2024-10-19,C01000,P0417,T024,1,1134665.0,0.05,Tarjeta debito,App movil,Completada,COP,779200,VEN017,ECOM
V000126090,2024-04-10,C01972,P0207,T024,1,2002691.0,0.05,Efectivo,Call center,Completada,COP,1472800,VEN054,ECOM
V000126095,2024-08-26,C03973,P0273,T013,1,2418388.0,0.0,Tarjeta debito,Call center,Completada,COP,1462300,VEN057,CRM
V000126103,2024-05-31,C00477,P0059,T047,1,1295500.0,0.1,Efectivo,Marketplace,Completada,COP,810100,VEN174,POS
V000126107,2024-04-06,C04531,P0491,T019,1,1933827.0,0.03,Tarjeta credito,Tienda fisica,Completada,COP,1090500,VEN175,ECOM
V000126110,2024-05-10,C00902,P0006,T052,2,1615450.0,0.05,Tarjeta credito,Call center,Completada,COP,1010800,VEN142,ECOM
V000126111,2024-02-24,C03994,P0304,T024,4,2329093.0,0.0,Efectivo,Web,Completada,COP,1389000,VEN096,POS
V000126121,2024-12-28,C01376,P0144,T057,3,1605408.0,0.0,Tarjeta debito,Call center,Completada,COP,1028900,VEN015,CRM
V000126127,2024-07-24,C03100,P0114,T051,1,1844442.0,0.0,Transferencia,Call center,Completada,COP,1310900,VEN038,POS
V000126136,2024-01-20,C03851,P0211,T049,1,305064.0,0.1,Tarjeta debito,Tienda fisica,Completada,COP,212500,VEN130,POS
V000126138,2024-08-14,C02361,P0062,T035,1,1947516.0,0.15,Billetera digital,App movil,Completada,COP,1312300,VEN048,CRM
V000126139,2024-09-17,C03725,P0062,T030,1,1732290.0,0.2,Tarjeta credito,Call center,Completada,COP,1312300,VEN112,CRM
V000126145,2024-03-02,C04697,P0157,T037,4,1633489.0,0.0,Billetera digital,App movil,Completada,COP,1128000,VEN025,CRM
V000126147,2024-09-17,C03715,P0032,T049,1,2214395.0,0.1,Efectivo,Web,Completada,COP,1442900,VEN004,CRM
V000126153,2024-02-21,C02035,P0295,T052,1,385251.0,0.0,Transferencia,Web,Completada,COP,279900,VEN095,CRM
V000126155,2024-10-30,C02913,P0129,T014,1,1682773.0,0.15,Billetera digital,Marketplace,Completada,COP,906500,VEN096,CRM
V000126160,2024-05-02,C02060,P0389,T003,3,1870886.0,0.08,Tarjeta debito,Tienda fisica,Completada,COP,1158500,VEN085,CRM
V000126161,2024-01-05,C02370,P0481,T058,1,905459.0,0.0,Billetera digital,App movil,Completada,COP,513600,VEN080,CRM
V000126165,2024-10-16,C04545,P0055,T018,1,2033400.0,0.0,Transferencia,App movil,Completada,COP,1291400,VEN059,POS
V000126166,2024-07-12,C01003,P0162,T047,1,1457037.0,0.0,Billetera digital,Tienda fisica,Completada,COP,1012700,VEN110,POS
V000126173,2024-08-27,C03433,P0092,T049,1,86272.0,0.2,Tarjeta debito,Tienda fisica,Completada,COP,66000,VEN168,CRM
V000126175,2024-06-17,C00589,P0371,T009,1,655180.0,0.15,Transferencia,App movil,Completada,COP,504600,VEN086,ECOM
V000126177,2024-10-05,C01457,P0411,T015,1,1765548.0,0.0,Tarjeta credito,Call center,Completada,COP,917000,VEN133,ECOM
V000126178,2024-02-22,C03720,P0272,T031,4,153930.0,0.05,Tarjeta credito,Call center,Completada,COP,121300,VEN121,POS
V000126191,2024-06-17,C01252,P0003,T057,1,531516.0,0.2,Billetera digital,Call center,Completada,COP,353600,VEN133,ECOM
V000126192,2024-11-04,C02591,P0044,T011,1,1863834.0,0.0,Efectivo,Web,Completada,COP,1491000,VEN013,CRM
V000126197,2024-04-20,C01466,P0334,T002,1,1926573.0,0.15,Billetera digital,Call center,Completada,COP,1383800,VEN136,CRM
V000126199,2024-06-16,C03502,P0427,T031,1,2488323.0,0.0,Tarjeta debito,Web,Completada,COP,1309400,VEN002,CRM
V000126202,2024-08-01,C03388,P0495,T036,1,1736156.0,0.0,Tarjeta debito,App movil,Completada,COP,1347700,VEN087,ECOM
V000126203,2024-06-15,C04382,P0105,T005,4,2155773.0,0.0,Tarjeta debito,Tienda fisica,Completada,COP,1528500,VEN102,POS
V000126205,2024-12-07,C01434,P0188,T012,1,2462182.0,0.0,Tarjeta credito,Tienda fisica,Completada,COP,1831100,VEN014,ECOM
V000126207,2024-04-21,C04862,P0152,T036,1,636542.0,0.2,Transferencia,Tienda fisica,Completada,COP,369800,VEN050,ECOM
V000126209,2024-08-10,C01584,P0040,T020,1,215455.0,0.0,Efectivo,Tienda fisica,Completada,COP,138700,VEN013,ECOM
V000126211,2024-08-09,C00576,P0005,T024,1,1130787.0,0.08,Billetera digital,Tienda fisica,Completada,COP,708700,VEN130,CRM
V000126213,2024-04-05,C01224,P0372,T032,1,2085682.0,0.1,Transferencia,Web,Completada,COP,1493200,VEN175,ECOM
V000126214,2024-07-25,C02524,P0410,T025,4,1261838.0,0.03,Transferencia,App movil,Completada,COP,707800,VEN137,ECOM
V000126218,2024-06-02,C03648,P0279,T018,3,2247909.0,0.08,Billetera digital,App movil,Completada,COP,1826500,VEN179,ECOM
V000126221,2024-11-24,C02919,P0030,T036,2,585722.0,0.1,Transferencia,Tienda fisica,Completada,COP,353400,VEN126,ECOM
V000126229,2024-10-13,C00205,P0361,T023,2,1041031.0,0.08,Billetera digital,Call center,Completada,COP,675400,VEN109,ECOM
V000126230,2024-05-25,C00592,P0347,T012,1,292187.0,0.03,Efectivo,Call center,Completada,COP,185800,VEN053,CRM
V000126233,2024-03-25,C02971,P0276,T054,2,2054499.0,0.08,Billetera digital,Marketplace,Completada,COP,1441500,VEN152,ECOM
V000126234,2024-03-04,C00579,P0268,T054,1,2085026.0,0.2,Tarjeta credito,Marketplace,Completada,COP,1210500,VEN097,CRM
V000126235,2024-12-16,C01224,P0028,T007,1,1312024.0,0.03,Transferencia,App movil,Completada,COP,844400,VEN091,CRM
V000126238,2024-12-22,C04162,P0262,T059,1,2068215.0,0.15,Billetera digital,Marketplace,Completada,COP,1437700,VEN075,CRM
V000126256,2024-12-08,C01379,P0204,T008,1,1066459.0,0.2,Tarjeta debito,Marketplace,Completada,COP,862900,VEN170,CRM
V000126261,2024-07-26,C02462,P0110,T034,1,1650453.0,0.2,Tarjeta credito,Call center,Completada,COP,1249700,VEN102,ECOM
V000126262,2024-06-12,C00105,P0413,T052,1,2035906.0,0.15,Tarjeta debito,Tienda fisica,Completada,COP,1306500,VEN146,POS
V000126272,2024-11-03,C04585,P0316,T003,1,1324936.0,0.03,Tarjeta debito,Call center,Completada,COP,847100,VEN003,POS
V000126273,2024-04-24,C04522,P0057,T060,1,1951798.0,0.0,Transferencia,Call center,Completada,COP,1278600,VEN107,POS
V000126276,2024-09-25,C00253,P0465,T029,1,566390.0,0.0,Transferencia,Marketplace,Completada,COP,360900,VEN052,ECOM
V000126279,2024-06-24,C03839,P0167,T012,1,1311316.0,0.05,Tarjeta debito,Call center,Completada,COP,904600,VEN176,ECOM
V000126282,2024-01-12,C02969,P0103,T015,3,203738.0,0.0,Billetera digital,Tienda fisica,Completada,COP,144300,VEN137,ECOM
V000126283,2024-12-16,C00788,P0472,T050,1,1969471.0,0.0,Transferencia,App movil,Completada,COP,1236500,VEN090,POS
V000126293,2024-05-15,C01181,P0196,T038,1,747166.0,0.0,Billetera digital,Call center,Completada,COP,580400,VEN170,POS
V000126295,2024-03-11,C02279,P0319,T002,1,1470706.0,0.0,Transferencia,Call center,Completada,COP,996300,VEN142,POS
V000126302,2024-10-05,C03733,P0036,T037,3,1033591.0,0.0,Efectivo,Web,Completada,COP,832600,VEN123,CRM
V000126310,2024-03-30,C04821,P0410,T035,1,1386020.0,0.15,Transferencia,Call center,Completada,COP,707800,VEN048,ECOM
V000126318,2024-12-19,C01177,P0192,T032,1,1955110.0,0.1,Tarjeta credito,Web,Completada,COP,1234000,VEN165,CRM
V000126320,2024-09-10,C03385,P0490,T024,1,37814.0,0.0,Tarjeta debito,Web,Completada,COP,22400,VEN156,POS
V000126324,2024-01-14,C01562,P0122,T008,1,1793038.0,0.08,Tarjeta debito,App movil,Completada,COP,1273800,VEN095,POS
V000126326,2024-10-01,C03975,P0168,T060,2,790018.0,0.1,Transferencia,Tienda fisica,Completada,COP,459300,VEN096,POS
V000126333,2024-10-19,C00653,P0386,T007,1,2404869.0,0.15,Efectivo,Marketplace,Completada,COP,1419300,VEN081,ECOM
V000126336,2024-05-13,C00448,P0457,T053,1,1603308.0,0.0,Efectivo,Marketplace,Completada,COP,969700,VEN099,CRM
V000126338,2024-08-20,C01742,P0319,T019,1,1298072.0,0.0,Billetera digital,App movil,Completada,COP,996300,VEN083,POS
V000126343,2024-04-06,C01528,P0145,T022,2,1064613.0,0.05,Tarjeta debito,Marketplace,Completada,COP,815800,VEN108,POS
V000126346,2024-10-05,C02930,P0011,T022,1,944832.0,0.03,Tarjeta debito,Call center,Completada,COP,705400,VEN104,ECOM
V000126354,2024-10-02,C01707,P0151,T012,1,1054088.0,0.15,Efectivo,Tienda fisica,Completada,COP,714200,VEN013,ECOM
V000126361,2024-05-20,C00222,P0370,T004,2,2210151.0,0.0,Efectivo,Marketplace,Completada,COP,1171600,VEN055,POS
V000126369,2024-06-21,C01332,P0219,T008,1,2546654.0,0.2,Efectivo,Tienda fisica,Completada,COP,1889300,VEN150,POS
V000126370,2024-05-28,C02141,P0498,T014,1,1651261.0,0.0,Tarjeta debito,Call center,Completada,COP,1103000,VEN061,ECOM
V000126371,2024-06-22,C00041,P0182,T020,2,660760.0,0.03,Tarjeta credito,Call center,Completada,COP,343900,VEN090,POS
V000126373,2024-09-26,C03971,P0264,T013,3,30646.0,0.1,Efectivo,Web,Completada,COP,20900,VEN018,POS
V000126378,2024-05-13,C03242,P0048,T008,2,1247229.0,0.0,Tarjeta debito,Tienda fisica,Completada,COP,740000,VEN017,ECOM
V000126380,2024-10-05,C02482,P0136,T011,1,1296358.0,0.08,Tarjeta credito,Web,Completada,COP,1079400,VEN171,ECOM
V000126387,2024-03-11,C02773,P0395,T050,1,946697.0,0.05,Tarjeta credito,Call center,Completada,COP,612600,VEN035,POS
V000126390,2024-01-18,C00358,P0305,T035,1,1760043.0,0.1,Transferencia,App movil,Completada,COP,1206300,VEN085,ECOM
V000126391,2024-05-15,C01987,P0424,T049,1,1745699.0,0.08,Tarjeta debito,Call center,Completada,COP,1089000,VEN062,CRM
V000126397,2024-01-14,C01123,P0009,T008,4,1013990.0,0.03,Tarjeta credito,Call center,Completada,COP,646900,VEN109,CRM
V000126399,2024-10-10,C01915,P0167,T009,1,1433610.0,0.03,Billetera digital,App movil,Completada,COP,904600,VEN064,CRM
V000126401,2024-07-24,C03617,P0203,T032,1,966506.0,0.08,Tarjeta credito,Tienda fisica,Completada,COP,772000,VEN034,ECOM
V000126406,2024-11-08,C01053,P0029,T053,1,1392577.0,0.15,Transferencia,Marketplace,Completada,COP,715100,VEN090,CRM
V000126409,2024-08-13,C00859,P0008,T027,2,1386526.0,0.05,Tarjeta debito,Tienda fisica,Completada,COP,998900,VEN099,ECOM
V000126416,2024-02-07,C01686,P0395,T057,3,897311.0,0.08,Billetera digital,Marketplace,Completada,COP,612600,VEN150,ECOM
V000126426,2024-05-20,C03743,P0031,T039,1,352299.0,0.05,Tarjeta credito,Tienda fisica,Completada,COP,185300,VEN149,POS
V000126429,2024-04-11,C00774,P0257,T036,1,1174549.0,0.1,Transferencia,Call center,Completada,COP,646600,VEN069,CRM
V000126437,2024-11-07,C01015,P0191,T018,1,2164362.0,0.05,Tarjeta debito,Marketplace,Completada,COP,1646100,VEN015,ECOM
V000126444,2024-01-26,C01238,P0386,T022,1,2427707.0,0.1,Billetera digital,Call center,Completada,COP,1419300,VEN080,ECOM
V000126449,2024-12-08,C00679,P0214,T052,1,47607.0,0.05,Billetera digital,Marketplace,Completada,COP,24300,VEN059,ECOM
V000126450,2024-03-26,C04056,P0062,T040,1,1733386.0,0.0,Tarjeta credito,Marketplace,Completada,COP,1312300,VEN147,ECOM
V000126461,2024-05-29,C04431,P0246,T009,3,2153635.0,0.15,Billetera digital,Call center,Completada,COP,1410900,VEN038,ECOM
V000126464,2024-06-26,C00829,P0074,T013,2,278476.0,0.08,Tarjeta debito,Tienda fisica,Completada,COP,153800,VEN170,CRM
V000126469,2024-04-02,C04969,P0301,T005,1,1513960.0,0.1,Tarjeta credito,App movil,Completada,COP,906900,VEN103,POS
V000126476,2024-02-17,C02150,P0311,T020,2,900514.0,0.05,Tarjeta credito,Web,Completada,COP,451800,VEN018,ECOM
V000126481,2024-10-27,C00446,P0153,T017,1,669640.0,0.15,Tarjeta debito,Marketplace,Completada,COP,416800,VEN025,ECOM
V000126490,2024-05-12,C03408,P0446,T045,1,1626732.0,0.08,Transferencia,Marketplace,Completada,COP,839000,VEN069,POS
V000126491,2024-05-04,C01132,P0014,T050,1,1692977.0,0.15,Transferencia,Call center,Completada,COP,1165700,VEN084,CRM
V000126492,2024-01-19,C03525,P0331,T002,1,204355.0,0.1,Efectivo,Marketplace,Completada,COP,117000,VEN144,CRM
V000126496,2024-03-04,C00984,P0089,T043,1,1873011.0,0.03,Tarjeta debito,Call center,Completada,COP,1100000,VEN063,CRM
V000126497,2024-11-25,C00521,P0481,T018,1,1058976.0,0.1,Billetera digital,Call center,Completada,COP,513600,VEN105,ECOM
V000126504,2024-10-15,C01563,P0171,T037,1,733229.0,0.15,Efectivo,Marketplace,Completada,COP,512900,VEN117,ECOM
V000126506,2024-01-11,C03736,P0004,T021,1,490600.0,0.03,Transferencia,Call center,Completada,COP,324900,VEN094,ECOM
V000126507,2024-09-09,C04534,P0257,T013,1,1193693.0,0.1,Tarjeta credito,App movil,Completada,COP,646600,VEN109,ECOM
V000126508,2024-04-22,C01011,P0082,T038,1,1801819.0,0.0,Efectivo,Call center,Completada,COP,1170300,VEN124,ECOM
V000126519,2024-02-05,C00160,P0170,T035,2,1185161.0,0.0,Transferencia,Marketplace,Completada,COP,1004800,VEN174,POS
V000126521,2024-02-14,C00243,P0073,T026,7,100793.0,0.08,Tarjeta debito,Tienda fisica,Completada,COP,56600,VEN023,POS
V000126529,2024-03-10,C03123,P0196,T029,1,785456.0,0.15,Billetera digital,Call center,Completada,COP,580400,VEN015,POS
V000126530,2024-01-10,C02655,P0272,T022,1,178171.0,0.2,Transferencia,App movil,Completada,COP,121300,VEN143,POS
V000126539,2024-04-15,C00601,P0277,T010,2,1190859.0,0.08,Tarjeta credito,Tienda fisica,Completada,COP,826400,VEN055,POS
V000126541,2024-12-15,C04311,P0160,T050,1,1445524.0,0.2,Transferencia,App movil,Completada,COP,887400,VEN154,POS
V000126547,2024-05-22,C04815,P0352,T002,1,1922629.0,0.2,Efectivo,Tienda fisica,Completada,COP,1364400,VEN107,POS
V000126548,2024-06-07,C03896,P0112,T023,1,1616264.0,0.05,Tarjeta credito,Marketplace,Completada,COP,1194000,VEN120,CRM
V000126555,2024-04-26,C02630,P0333,T019,1,1323140.0,0.0,Tarjeta debito,Marketplace,Completada,COP,687300,VEN077,ECOM
V000126559,2024-02-20,C01681,P0488,T019,4,1676842.0,0.1,Billetera digital,Call center,Completada,COP,1044600,VEN167,CRM
V000126560,2024-03-27,C04353,P0237,T056,1,2546859.0,0.0,Billetera digital,App movil,Completada,COP,1648000,VEN163,POS
V000126563,2024-07-02,C02688,P0429,T029,3,542523.0,0.05,Tarjeta credito,Call center,Completada,COP,400200,VEN071,ECOM
V000126564,2024-11-04,C02715,P0482,T025,1,978389.0,0.08,Tarjeta credito,Marketplace,Completada,COP,669000,VEN125,CRM
V000126566,2024-06-20,C00860,P0481,T051,1,928641.0,0.15,Billetera digital,Tienda fisica,Completada,COP,513600,VEN096,ECOM
V000126568,2024-02-02,C04618,P0173,T011,1,106507.0,0.0,Transferencia,App movil,Completada,COP,73700,VEN150,CRM
V000126572,2024-09-22,C03724,P0277,T060,1,1165866.0,0.1,Billetera digital,Marketplace,Completada,COP,826400,VEN149,CRM
V000126576,2024-06-18,C01959,P0239,T028,1,1221301.0,0.15,Billetera digital,Web,Completada,COP,699300,VEN007,CRM
V000126578,2024-10-13,C03185,P0250,T013,1,1571876.0,0.2,Efectivo,App movil,Completada,COP,1150700,VEN007,ECOM
V000126586,2024-10-03,C01540,P0037,T022,1,1661382.0,0.05,Efectivo,Call center,Completada,COP,1124100,VEN128,CRM
V000126589,2024-08-09,C02542,P0334,T037,1,2012354.0,0.03,Tarjeta debito,Marketplace,Completada,COP,1383800,VEN118,ECOM
V000126596,2024-05-26,C04790,P0267,T049,1,1721782.0,0.15,Tarjeta credito,Marketplace,Completada,COP,1179800,VEN169,POS
V000126597,2024-12-17,C02196,P0429,T022,5,592478.0,0.05,Transferencia,Call center,Completada,COP,400200,VEN020,POS
V000126600,2024-05-27,C03353,P0184,T048,1,2232615.0,0.0,Efectivo,App movil,Completada,COP,1386500,VEN144,POS
V000126610,2024-02-15,C02710,P0479,T012,1,878519.0,0.08,Tarjeta credito,App movil,Completada,COP,653500,VEN103,CRM
V000126611,2024-07-06,C01301,P0185,T002,1,1320847.0,0.0,Efectivo,App movil,Completada,COP,952800,VEN111,ECOM
V000126612,2024-06-15,C04283,P0363,T028,1,1322362.0,0.2,Tarjeta debito,App movil,Completada,COP,841400,VEN021,ECOM
V000126615,2024-01-30,C02543,P0260,T013,3,1111819.0,0.15,Tarjeta credito,Tienda fisica,Completada,COP,747800,VEN168,ECOM
V000126616,2024-11-04,C02389,P0371,T057,1,761607.0,0.0,Transferencia,Marketplace,Completada,COP,504600,VEN068,CRM
V000126619,2024-12-25,C01397,P0200,T038,1,1486311.0,0.15,Efectivo,Web,Completada,COP,796300,VEN028,POS
V000126624,2024-06-05,C03809,P0227,T020,1,28663.0,0.0,Billetera digital,Marketplace,Completada,COP,19500,VEN114,POS
V000126625,2024-12-11,C01809,P0388,T058,9,1040497.0,0.0,Tarjeta debito,Web,Completada,COP,732700,VEN176,POS
V000126626,2024-03-07,C04936,P0096,T053,1,1723624.0,0.2,Efectivo,Marketplace,Completada,COP,1043400,VEN132,POS
V000126628,2024-02-24,C03351,P0088,T002,1,1985218.0,0.03,Efectivo,App movil,Completada,COP,1153400,VEN047,ECOM
V000126629,2024-02-16,C02445,P0356,T059,3,1825858.0,0.2,Tarjeta credito,Web,Completada,COP,1193900,VEN161,CRM
V000126641,2024-10-14,C02583,P0016,T036,1,822555.0,0.05,Tarjeta credito,Web,Completada,COP,644400,VEN159,POS
V000126644,2024-03-23,C02115,P0138,T047,1,1887023.0,0.08,Transferencia,Marketplace,Completada,COP,1362800,VEN155,ECOM
V000126652,2024-08-01,C03826,P0494,T009,2,2285722.0,0.08,Efectivo,Marketplace,Completada,COP,1371400,VEN038,POS
V000126653,2024-11-25,C03553,P0423,T006,1,520323.0,0.2,Efectivo,App movil,Completada,COP,349500,VEN003,POS
V000126657,2024-05-12,C04523,P0500,T005,3,2311425.0,0.0,Transferencia,Marketplace,Completada,COP,1268700,VEN098,CRM
V000126659,2024-02-18,C03831,P0132,T044,1,1000360.0,0.0,Transferencia,Marketplace,Completada,COP,567200,VEN136,CRM
V000126665,2024-03-28,C01360,P0466,T044,1,2320179.0,0.03,Tarjeta credito,Tienda fisica,Completada,COP,1522000,VEN180,CRM
V000126668,2024-12-19,C00209,P0290,T039,2,222488.0,0.0,Efectivo,Call center,Completada,COP,134400,VEN044,ECOM
V000126673,2024-12-13,C01260,P0291,T058,1,176533.0,0.05,Tarjeta credito,App movil,Completada,COP,109400,VEN026,POS
V000126674,2024-01-31,C00243,P0017,T031,1,1264891.0,0.0,Efectivo,Tienda fisica,Completada,COP,860200,VEN169,POS
V000126677,2024-09-30,C01081,P0170,T004,1,1196564.0,0.08,Tarjeta debito,Tienda fisica,Completada,COP,1004800,VEN158,CRM
V000126683,2024-09-01,C02216,P0242,T052,2,1396233.0,0.08,Tarjeta debito,Call center,Completada,COP,726300,VEN100,ECOM
V000126687,2024-06-24,C04342,P0458,T047,3,130444.0,0.08,Transferencia,Marketplace,Completada,COP,80800,VEN144,POS
V000126691,2024-06-21,C02411,P0249,T049,1,1452816.0,0.0,Billetera digital,Call center,Completada,COP,788200,VEN086,POS
V000126694,2024-08-20,C03485,P0122,T040,1,1737509.0,0.03,Efectivo,Web,Completada,COP,1273800,VEN011,POS
V000126698,2024-08-18,C03568,P0238,T053,1,654387.0,0.05,Billetera digital,Tienda fisica,Completada,COP,520200,VEN176,POS
V000126702,2024-05-18,C03114,P0250,T028,1,1519972.0,0.03,Tarjeta credito,Web,Completada,COP,1150700,VEN093,CRM
V000126704,2024-08-25,C02819,P0166,T012,1,1712165.0,0.15,Efectivo,Marketplace,Completada,COP,1331700,VEN009,CRM
V000126712,2024-08-29,C04337,P0093,T047,2,1843178.0,0.05,Transferencia,Tienda fisica,Completada,COP,1182500,VEN002,POS
V000126714,2024-11-09,C02396,P0157,T048,5,1617730.0,0.08,Efectivo,Web,Completada,COP,1128000,VEN144,CRM
V000126719,2024-09-18,C01474,P0218,T059,1,339173.0,0.0,Transferencia,App movil,Completada,COP,266900,VEN065,CRM
V000126721,2024-11-14,C04791,P0302,T055,1,1720335.0,0.1,Transferencia,Marketplace,Completada,COP,1088100,VEN100,POS
V000126725,2024-11-08,C02130,P0453,T035,2,1889578.0,0.0,Billetera digital,Tienda fisica,Completada,COP,1366600,VEN016,CRM
V000126729,2024-10-14,C04530,P0267,T058,3,1562002.0,0.15,Transferencia,Tienda fisica,Completada,COP,1179800,VEN116,CRM
V000126733,2024-08-01,C01076,P0483,T043,1,473475.0,0.0,Efectivo,Call center,Completada,COP,246200,VEN157,POS
V000126740,2024-02-15,C01829,P0379,T047,1,590030.0,0.0,Billetera digital,Tienda fisica,Completada,COP,337100,VEN118,ECOM
V000126746,2024-07-05,C00995,P0140,T032,2,496028.0,0.03,Tarjeta debito,Marketplace,Completada,COP,362200,VEN044,ECOM
V000126748,2024-08-27,C00246,P0215,T001,3,1260278.0,0.0,Tarjeta debito,Marketplace,Completada,COP,718900,VEN180,ECOM
V000126750,2024-04-06,C04152,P0479,T049,3,929459.0,0.05,Tarjeta debito,Marketplace,Completada,COP,653500,VEN001,POS
V000126751,2024-01-19,C00425,P0380,T010,1,2076303.0,0.2,Transferencia,Marketplace,Completada,COP,1304000,VEN161,POS
V000126754,2024-06-21,C01447,P0136,T035,1,1365918.0,0.0,Efectivo,App movil,Completada,COP,1079400,VEN010,POS
V000126756,2024-09-28,C02767,P0186,T042,2,2449304.0,0.15,Transferencia,Web,Completada,COP,1377400,VEN175,POS
V000126759,2024-02-15,C01417,P0221,T043,1,1888469.0,0.0,Billetera digital,Tienda fisica,Completada,COP,1545700,VEN092,CRM
V000126760,2024-01-05,C03452,P0037,T002,1,1654046.0,0.0,Tarjeta debito,Tienda fisica,Completada,COP,1124100,VEN081,POS
V000126774,2024-06-02,C00024,P0439,T022,3,1254873.0,0.1,Billetera digital,Marketplace,Completada,COP,990000,VEN176,POS
V000126777,2024-06-29,C03447,P0272,T057,1,159350.0,0.05,Efectivo,Marketplace,Completada,COP,121300,VEN163,POS
V000126785,2024-07-12,C00509,P0087,T016,4,325930.0,0.05,Efectivo,App movil,Completada,COP,173500,VEN147,ECOM
V000126790,2024-12-30,C01862,P0061,T017,3,1414891.0,0.1,Transferencia,Web,Completada,COP,967900,VEN006,POS
V000126795,2024-03-25,C02288,P0146,T029,2,1696293.0,0.08,Billetera digital,Call center,Completada,COP,1178300,VEN122,POS
V000126801,2024-12-26,C03666,P0301,T032,2,1756580.0,0.0,Tarjeta credito,Tienda fisica,Completada,COP,906900,VEN001,CRM
V000126803,2024-06-30,C00246,P0070,T038,1,200583.0,0.0,Transferencia,Web,Completada,COP,131600,VEN152,ECOM
V000126804,2024-11-04,C02377,P0474,T046,1,610610.0,0.0,Tarjeta debito,Marketplace,Completada,COP,407800,VEN158,ECOM
V000126807,2024-05-18,C01391,P0212,T014,1,1332927.0,0.0,Tarjeta debito,App movil,Completada,COP,816000,VEN009,ECOM
V000126810,2024-10-13,C04336,P0109,T041,1,890086.0,0.0,Tarjeta debito,Tienda fisica,Completada,COP,459600,VEN087,POS
V000126812,2024-12-21,C02885,P0077,T004,1,2483241.0,0.2,Transferencia,Call center,Completada,COP,1441400,VEN112,POS
V000126815,2024-01-02,C00763,P0384,T014,1,573267.0,0.0,Tarjeta debito,Tienda fisica,Completada,COP,346000,VEN101,POS
V000126816,2024-02-09,C04713,P0026,T050,1,2194185.0,0.0,Tarjeta debito,Marketplace,Completada,COP,1214000,VEN089,ECOM
V000126823,2024-11-21,C02503,P0259,T012,1,1486809.0,0.03,Billetera digital,Tienda fisica,Completada,COP,894600,VEN122,ECOM
V000126824,2024-07-16,C01440,P0196,T020,2,795697.0,0.2,Efectivo,Call center,Completada,COP,580400,VEN027,POS
V000126829,2024-04-06,C04044,P0344,T029,1,2076778.0,0.0,Tarjeta credito,App movil,Completada,COP,1589900,VEN165,CRM
V000126830,2024-06-06,C02798,P0268,T008,1,2016597.0,0.0,Tarjeta debito,Marketplace,Completada,COP,1210500,VEN143,POS
V000126831,2024-10-24,C01887,P0301,T050,1,1641622.0,0.0,Transferencia,Web,Completada,COP,906900,VEN130,ECOM
V000126832,2024-05-21,C04542,P0153,T017,1,593614.0,0.0,Tarjeta debito,Tienda fisica,Completada,COP,416800,VEN152,CRM
V000126834,2024-12-06,C01440,P0368,T020,5,1540839.0,0.15,Tarjeta credito,App movil,Completada,COP,938100,VEN144,ECOM
V000126842,2024-04-22,C02837,P0053,T036,1,784129.0,0.2,Efectivo,Web,Completada,COP,496400,VEN096,POS
V000126848,2024-04-07,C00974,P0018,T007,1,2119222.0,0.0,Transferencia,Call center,Completada,COP,1417700,VEN036,ECOM
V000126849,2024-06-15,C01639,P0480,T016,1,1932454.0,0.0,Efectivo,Marketplace,Completada,COP,1562100,VEN030,CRM
V000126856,2024-02-16,C01281,P0380,T020,1,1896023.0,0.0,Efectivo,App movil,Completada,COP,1304000,VEN034,CRM
V000126860,2024-12-12,C00831,P0453,T043,2,2090216.0,0.0,Transferencia,Call center,Completada,COP,1366600,VEN042,POS
V000126865,2024-07-24,C00216,P0370,T034,1,2132291.0,0.0,Efectivo,Call center,Completada,COP,1171600,VEN015,POS
V000126866,2024-01-27,C04483,P0405,T041,1,2535266.0,0.0,Tarjeta debito,Tienda fisica,Completada,COP,1278700,VEN077,POS
