id_transaccion,fecha_venta,id_cliente,id_producto,id_tienda,cantidad,precio_unitario,descuento_pct,metodo_pago,canal_venta,estado_transaccion,moneda,costo_unitario,vendedor_id,origen_dato
V000151328,2026-05-03,C02861,P0200,T060,1,1493487.0,0.08,Billetera digital,Web,Completada,COP,796300,VEN058,CRM
V000151330,2026-01-06,C02473,P0479,T060,6,822766.0,0.0,Efectivo,Tienda fisica,Completada,COP,653500,VEN161,CRM
V000151335,2026-02-10,C04173,P0025,T055,1,619281.0,0.0,Billetera digital,Marketplace,Completada,COP,408200,VEN156,CRM
V000151362,2026-06-10,C01208,P0303,T056,2,1064656.0,0.1,Efectivo,Web,Completada,COP,532400,VEN004,ECOM
V000151366,2026-02-28,C01279,P0104,T045,1,1910452.0,0.03,Efectivo,Web,Completada,COP,1295500,VEN161,ECOM
V000151367,2026-03-03,C02490,P0117,T037,2,1121043.0,0.0,Tarjeta debito,Tienda fisica,Completada,COP,793100,VEN143,ECOM
V000151381,2026-06-06,C04591,P0181,T027,1,2527040.0,0.1,Efectivo,App movil,Completada,COP,1326100,VEN003,ECOM
V000151382,2026-01-05,C01585,P0426,T046,3,917154.0,0.15,Transferencia,Tienda fisica,Completada,COP,625200,VEN169,POS
V000151383,2026-04-02,C01974,P0061,T013,1,1562119.0,0.0,Tarjeta debito,Tienda fisica,Completada,COP,967900,VEN167,CRM
V000151390,2026-05-01,C04815,P0168,T043,2,763937.0,0.15,Billetera digital,Call center,Completada,COP,459300,VEN133,POS
V000151392,2026-05-07,C02010,P0373,T051,1,611706.0,0.0,Tarjeta credito,Web,Completada,COP,417300,VEN154,CRM
V000151395,2026-01-13,C02860,P0494,T051,1,2348203.0,0.2,Tarjeta debito,App movil,Completada,COP,1371400,VEN006,ECOM
V000151401,2026-05-30,C04144,P0043,T046,1,1920067.0,0.03,Tarjeta credito,Call center,Completada,COP,1043000,VEN111,POS
V000151409,2026-03-29,C00126,P0399,T020,2,1195655.0,0.08,Efectivo,Web,Completada,COP,690600,VEN047,ECOM
V000151413,2026-06-02,C01564,P0027,T029,1,1139792.0,0.15,Billetera digital,Marketplace,Completada,COP,619700,VEN172,POS
V000151421,2026-05-18,C01864,P0207,T012,1,1935267.0,0.08,Transferencia,Web,Completada,COP,1472800,VEN081,ECOM
V000151428,2026-01-22,C04211,P0499,T004,1,2550172.0,0.05,Tarjeta debito,Marketplace,Completada,COP,1797200,VEN092,ECOM
V000151435,2026-02-02,C02877,P0349,T011,1,1227862.0,0.0,Tarjeta debito,Tienda fisica,Completada,COP,899400,VEN045,ECOM
V000151446,2026-06-16,C01868,P0449,T056,1,1019046.0,0.03,Tarjeta debito,Web,Completada,COP,555200,VEN120,POS
V000151463,2026-03-10,C02104,P0035,T027,3,718601.0,0.0,Tarjeta debito,Tienda fisica,Completada,COP,400200,VEN106,CRM
V000151467,2026-02-28,C04538,P0494,T025,1,2109548.0,0.0,Efectivo,Tienda fisica,Completada,COP,1371400,VEN160,ECOM
V000151478,2026-06-08,C01233,P0438,T006,1,68470.0,0.05,Tarjeta debito,Web,Completada,COP,43400,VEN124,POS
V000151491,2026-01-19,C02120,P0388,T027,2,998392.0,0.0,Transferencia,App movil,Completada,COP,732700,VEN060,ECOM
V000151510,2026-02-11,C03334,P0044,T023,2,1853600.0,0.0,Tarjeta credito,App movil,Completada,COP,1491000,VEN067,CRM
V000151513,2026-05-10,C02884,P0415,T027,1,1600187.0,0.0,Tarjeta debito,App movil,Completada,COP,962200,VEN006,POS
V000151519,2026-03-04,C00755,P0152,T034,1,703098.0,0.0,Tarjeta credito,Tienda fisica,Completada,COP,369800,VEN095,CRM
V000151525,2026-01-02,C04662,P0410,T014,1,1288754.0,0.2,Tarjeta credito,Web,Completada,COP,707800,VEN153,CRM
V000151534,2026-04-17,C02209,P0368,T008,1,1604588.0,0.03,Tarjeta debito,Marketplace,Completada,COP,938100,VEN072,POS
V000151558,2026-03-01,C02542,P0059,T033,1,1239838.0,0.0,Transferencia,Tienda fisica,Completada,COP,810100,VEN076,POS
V000151568,2026-06-03,C03506,P0230,T016,2,699955.0,0.0,Tarjeta credito,Tienda fisica,Completada,COP,436500,VEN099,POS
V000151578,2026-01-15,C03459,P0311,T028,1,857472.0,0.05,Transferencia,Tienda fisica,Completada,COP,451800,VEN014,ECOM
V000151593,2026-03-12,C00938,P0065,T011,4,1204186.0,0.05,Transferencia,Marketplace,Completada,COP,799800,VEN111,POS
V000151594,2026-03-01,C03278,P0431,T043,2,777406.0,0.0,Transferencia,Marketplace,Completada,COP,577900,VEN077,POS
V000151598,2026-06-09,C02717,P0442,T018,6,423208.0,0.08,Billetera digital,Web,Completada,COP,289800,VEN026,CRM
V000151612,2026-02-09,C01939,P0069,T015,1,2308811.0,0.1,Efectivo,Marketplace,Completada,COP,1863600,VEN095,POS
V000151617,2026-04-29,C00152,P0456,T058,1,2307157.0,0.08,Efectivo,App movil,Completada,COP,1795200,VEN056,POS
V000151622,2026-03-18,C02753,P0228,T046,1,1778797.0,0.05,Tarjeta debito,Marketplace,Completada,COP,1045800,VEN088,POS
V000151645,2026-06-19,C02489,P0099,T039,3,2459110.0,0.15,Billetera digital,Marketplace,Completada,COP,1367700,VEN021,CRM
V000151661,2026-01-01,C02147,P0256,T008,1,1527260.0,0.15,Billetera digital,Web,Completada,COP,1192900,VEN169,ECOM
V000151662,2026-03-11,C00311,P0369,T052,1,2130962.0,0.2,Tarjeta debito,Marketplace,Completada,COP,1656400,VEN025,ECOM
V000151679,2026-05-26,C03995,P0180,T052,1,1375767.0,0.1,Efectivo,Call center,Completada,COP,969000,VEN057,POS
V000151680,2026-02-08,C01591,P0119,T057,4,1609515.0,0.0,Tarjeta debito,Web,Completada,COP,922600,VEN102,ECOM
V000151692,2026-01-26,C00299,P0470,T052,1,1833844.0,0.0,Billetera digital,Marketplace,Completada,COP,1138100,VEN146,POS
V000151693,2026-02-14,C03280,P0390,T042,1,967967.0,0.1,Transferencia,App movil,Completada,COP,606600,VEN103,ECOM
V000151714,2026-01-01,C02277,P0073,T004,1,101655.0,0.03,Tarjeta debito,App movil,Completada,COP,56600,VEN032,ECOM
V000151720,2026-01-05,C03557,P0030,T042,2,546870.0,0.2,Tarjeta credito,Marketplace,Completada,COP,353400,VEN030,CRM
V000151738,2026-02-03,C04681,P0155,T004,1,1749404.0,0.0,Tarjeta debito,Tienda fisica,Completada,COP,969300,VEN025,CRM
V000151744,2026-05-10,C04948,P0032,T007,1,1931065.0,0.03,Tarjeta credito,Call center,Completada,COP,1442900,VEN149,ECOM
V000151745,2026-05-12,C03279,P0408,T004,1,1394001.0,0.0,Tarjeta debito,Marketplace,Completada,COP,1029500,VEN021,CRM
V000151749,2026-04-28,C02559,P0408,T027,3,1409472.0,0.03,Tarjeta debito,Web,Completada,COP,1029500,VEN081,CRM
V000151751,2026-06-08,C01869,P0321,T042,1,790487.0,0.05,Efectivo,Marketplace,Completada,COP,462600,VEN042,CRM
V000151755,2026-05-23,C04883,P0421,T054,1,1108389.0,0.08,Tarjeta credito,Marketplace,Completada,COP,755400,VEN129,ECOM
V000151778,2026-02-08,C02631,P0369,T041,1,2329421.0,0.2,Transferencia,Web,Completada,COP,1656400,VEN089,POS
V000151780,2026-03-06,C00395,P0411,T028,1,1574108.0,0.05,Tarjeta debito,Call center,Completada,COP,917000,VEN114,ECOM
V000151804,2026-05-09,C01577,P0029,T019,1,1435655.0,0.2,Tarjeta debito,Marketplace,Completada,COP,715100,VEN051,POS
V000151809,2026-01-22,C04374,P0299,T060,1,1165897.0,0.2,Tarjeta debito,Call center,Completada,COP,741300,VEN149,POS
V000151830,2026-05-11,C02874,P0373,T008,1,570514.0,0.1,Tarjeta debito,Tienda fisica,Completada,COP,417300,VEN058,POS
V000151842,2026-04-13,C00132,P0154,T038,1,180237.0,0.0,Transferencia,App movil,Completada,COP,120800,VEN024,POS
V000151848,2026-06-10,C04874,P0400,T050,1,519455.0,0.15,Tarjeta credito,Marketplace,Completada,COP,318900,VEN129,POS
V000151851,2026-05-05,C01851,P0248,T023,1,1335779.0,0.0,Tarjeta credito,Marketplace,Completada,COP,793700,VEN091,POS
V000151870,2026-01-03,C01730,P0499,T058,3,2348781.0,0.08,Tarjeta credito,Tienda fisica,Completada,COP,1797200,VEN116,POS
V000151871,2026-04-02,C00527,P0294,T001,1,2346030.0,0.0,Tarjeta credito,Marketplace,Completada,COP,1710400,VEN017,ECOM
V000151888,2026-03-16,C04202,P0303,T041,2,1000935.0,0.0,Tarjeta credito,Call center,Completada,COP,532400,VEN088,POS
V000151893,2026-02-11,C01317,P0009,T050,1,961209.0,0.0,Tarjeta debito,Marketplace,Completada,COP,646900,VEN098,CRM
V000151894,2026-06-15,C02696,P0213,T056,1,1710757.0,0.0,Tarjeta debito,Web,Completada,COP,1001200,VEN105,ECOM
V000151914,2026-02-10,C04251,P0497,T044,1,2156911.0,0.05,Transferencia,App movil,Completada,COP,1338900,VEN180,ECOM
V000151920,2026-01-11,C02973,P0233,T039,2,335808.0,0.0,Tarjeta credito,App movil,Completada,COP,174700,VEN122,POS
V000151926,2026-05-07,C01541,P0307,T045,1,956407.0,0.08,Transferencia,Web,Completada,COP,765500,VEN103,POS
V000151947,2026-05-10,C02257,P0054,T017,5,1864331.0,0.08,Transferencia,Tienda fisica,Completada,COP,994300,VEN127,POS
V000151948,2026-06-10,C03466,P0367,T036,1,2611002.0,0.0,Transferencia,Tienda fisica,Completada,COP,1874200,VEN010,POS
V000151957,2026-05-11,C04215,P0050,T025,2,87786.0,0.15,Billetera digital,App movil,Completada,COP,47800,VEN056,CRM
V000151960,2026-02-15,C01582,P0122,T040,1,1663373.0,0.05,Tarjeta debito,App movil,Completada,COP,1273800,VEN058,CRM
V000151962,2026-03-13,C02940,P0006,T005,2,1632405.0,0.0,Transferencia,Call center,Completada,COP,1010800,VEN044,POS
V000151970,2026-04-17,C02857,P0302,T020,1,1851102.0,0.05,Tarjeta debito,Call center,Completada,COP,1088100,VEN147,CRM
V000151982,2026-01-12,C04967,P0288,T042,1,1696434.0,0.1,Tarjeta debito,Marketplace,Completada,COP,941400,VEN124,ECOM
V000151986,2026-01-10,C03940,P0079,T050,1,463504.0,0.08,Transferencia,Web,Completada,COP,321600,VEN057,CRM
V000151991,2026-03-05,C00314,P0010,T042,2,1879685.0,0.03,Billetera digital,Marketplace,Completada,COP,1430200,VEN128,ECOM
V000152016,2026-05-29,C00147,P0174,T024,1,499015.0,0.15,Billetera digital,Tienda fisica,Completada,COP,286900,VEN066,ECOM
V000152020,2026-03-29,C03772,P0233,T036,1,336329.0,0.05,Tarjeta debito,Call center,Completada,COP,174700,VEN039,POS
V000152022,2026-03-28,C04019,P0189,T001,1,167428.0,0.2,Tarjeta credito,App movil,Completada,COP,126200,VEN157,POS
V000152033,2026-05-18,C04490,P0196,T055,1,789645.0,0.2,Efectivo,Call center,Completada,COP,580400,VEN029,ECOM
V000152039,2026-02-28,C01437,P0453,T018,1,1959531.0,0.0,Tarjeta debito,App movil,Completada,COP,1366600,VEN052,CRM
V000152048,2026-05-22,C04879,P0174,T054,1,492793.0,0.0,Billetera digital,App movil,Completada,COP,286900,VEN084,ECOM
V000152053,2026-06-21,C02811,P0070,T048,1,206295.0,0.15,Billetera digital,App movil,Completada,COP,131600,VEN116,ECOM
V000152064,2026-06-04,C00657,P0097,T017,4,1483256.0,0.0,Tarjeta debito,Marketplace,Completada,COP,1105400,VEN123,ECOM
V000152065,2026-05-06,C02217,P0463,T013,2,47933.0,0.0,Billetera digital,Call center,Completada,COP,26100,VEN179,POS
V000152069,2026-01-10,C01863,P0392,T012,1,519694.0,0.0,Tarjeta debito,App movil,Completada,COP,277900,VEN053,ECOM
V000152081,2026-01-02,C04053,P0262,T018,1,2207185.0,0.2,Efectivo,Tienda fisica,Completada,COP,1437700,VEN134,ECOM
V000152086,2026-04-06,C01086,P0095,T053,2,959693.0,0.2,Tarjeta credito,Marketplace,Completada,COP,624600,VEN148,CRM
V000152097,2026-01-01,C00789,P0327,T056,1,1261984.0,0.1,Billetera digital,Tienda fisica,Completada,COP,773100,VEN109,CRM
V000152100,2026-02-04,C01297,P0170,T017,1,1409188.0,0.0,Billetera digital,App movil,Completada,COP,1004800,VEN138,ECOM
V000152101,2026-04-02,C04215,P0446,T055,3,1414942.0,0.05,Efectivo,Tienda fisica,Completada,COP,839000,VEN005,CRM
V000152130,2026-04-11,C02988,P0264,T012,1,30827.0,0.03,Billetera digital,Web,Completada,COP,20900,VEN085,ECOM
V000152133,2026-03-02,C03205,P0285,T017,1,1400420.0,0.03,Tarjeta credito,Tienda fisica,Completada,COP,753900,VEN131,ECOM
V000152136,2026-06-02,C01132,P0301,T051,2,1604815.0,0.0,Efectivo,Web,Completada,COP,906900,VEN106,ECOM
V000152144,2026-05-05,C02586,P0322,T031,1,317152.0,0.0,Tarjeta credito,Web,Completada,COP,171000,VEN099,CRM
V000152148,2026-04-29,C04066,P0186,T010,1,2398236.0,0.0,Efectivo,Web,Completada,COP,1377400,VEN009,CRM
V000152161,2026-01-02,C01066,P0417,T050,7,1009559.0,0.08,Tarjeta credito,Web,Completada,COP,779200,VEN043,ECOM
V000152176,2026-06-07,C02885,P0092,T038,2,87432.0,0.0,Transferencia,Web,Completada,COP,66000,VEN164,CRM
V000152186,2026-06-17,C04191,P0389,T002,2,2120158.0,0.03,Billetera digital,App movil,Completada,COP,1158500,VEN074,POS
V000152188,2026-04-26,C04710,P0331,T033,2,206351.0,0.05,Tarjeta debito,Web,Completada,COP,117000,VEN006,ECOM
V000152197,2026-03-27,C03853,P0363,T041,1,1322103.0,0.1,Efectivo,Marketplace,Completada,COP,841400,VEN019,POS
V000152206,2026-05-03,C02029,P0243,T011,2,2411135.0,0.15,Transferencia,Tienda fisica,Completada,COP,1884000,VEN180,CRM
V000152214,2026-04-12,C04252,P0433,T009,1,331737.0,0.0,Transferencia,Call center,Completada,COP,234300,VEN116,ECOM
V000152220,2026-01-16,C04644,P0428,T057,2,1313547.0,0.0,Transferencia,Web,Completada,COP,866600,VEN151,ECOM
V000152233,2026-04-05,C00165,P0287,T041,1,2035767.0,0.08,Billetera digital,Call center,Completada,COP,1148800,VEN151,POS
V000152238,2026-05-17,C02641,P0351,T045,2,1178084.0,0.03,Efectivo,App movil,Completada,COP,838300,VEN120,POS
V000152239,2026-05-26,C01300,P0426,T011,3,913122.0,0.15,Transferencia,Web,Completada,COP,625200,VEN139,CRM
V000152245,2026-01-05,C03986,P0371,T037,1,678156.0,0.1,Efectivo,Marketplace,Completada,COP,504600,VEN004,POS
V000152258,2026-05-11,C04333,P0219,T017,1,2616572.0,0.0,Billetera digital,Web,Completada,COP,1889300,VEN180,ECOM
V000152266,2026-04-29,C04907,P0023,T014,1,1016291.0,0.0,Billetera digital,Tienda fisica,Completada,COP,561800,VEN087,CRM
V000152270,2026-06-21,C03746,P0483,T039,3,469544.0,0.15,Tarjeta debito,App movil,Completada,COP,246200,VEN089,POS
V000152279,2026-03-20,C03397,P0476,T005,1,1673569.0,0.0,Transferencia,Tienda fisica,Completada,COP,1036500,VEN040,ECOM
V000152280,2026-05-05,C04259,P0428,T055,1,1211900.0,0.0,Tarjeta credito,Tienda fisica,Completada,COP,866600,VEN153,POS
V000152283,2026-02-12,C02464,P0260,T050,2,1126232.0,0.15,Efectivo,Marketplace,Completada,COP,747800,VEN094,ECOM
V000152286,2026-01-21,C01129,P0121,T015,1,1440011.0,0.03,Tarjeta debito,App movil,Completada,COP,865700,VEN063,ECOM
V000152288,2026-03-23,C02204,P0014,T022,1,1605567.0,0.08,Tarjeta credito,App movil,Completada,COP,1165700,VEN102,POS
V000152291,2026-06-09,C01986,P0294,T005,1,2125080.0,0.1,Tarjeta credito,Marketplace,Completada,COP,1710400,VEN043,POS
V000152301,2026-05-04,C03227,P0466,T029,1,2185625.0,0.1,Billetera digital,Call center,Completada,COP,1522000,VEN038,CRM
V000152306,2026-02-01,C02655,P0245,T034,1,1335050.0,0.08,Transferencia,Tienda fisica,Completada,COP,896800,VEN083,ECOM
V000152320,2026-06-06,C00950,P0145,T060,1,1101557.0,0.2,Transferencia,Marketplace,Completada,COP,815800,VEN153,POS
V000152323,2026-05-31,C00166,P0131,T049,1,1718143.0,0.05,Transferencia,Web,Completada,COP,1086000,VEN152,POS
V000152338,2026-03-23,C01322,P0329,T028,1,1125464.0,0.0,Tarjeta credito,Web,Completada,COP,947300,VEN103,CRM
V000152365,2026-06-09,C04436,P0148,T029,1,1244758.0,0.0,Billetera digital,Call center,Completada,COP,869900,VEN045,ECOM
V000152369,2026-03-02,C02088,P0468,T037,1,291869.0,0.0,Transferencia,Web,Completada,COP,161700,VEN101,ECOM
V000152376,2026-01-30,C00327,P0387,T015,1,1492398.0,0.0,Tarjeta credito,Call center,Completada,COP,1112500,VEN159,ECOM
V000152383,2026-02-16,C01808,P0062,T045,3,1650216.0,0.05,Tarjeta debito,Call center,Completada,COP,1312300,VEN054,CRM
V000152386,2026-05-21,C01149,P0045,T021,3,1509227.0,0.08,Tarjeta debito,Call center,Completada,COP,1183300,VEN055,POS
V000152401,2026-05-02,C00986,P0420,T001,2,267039.0,0.0,Efectivo,Tienda fisica,Completada,COP,148200,VEN097,CRM
V000152403,2026-04-08,C03207,P0377,T020,1,1785371.0,0.15,Transferencia,Marketplace,Completada,COP,1240700,VEN049,POS
V000152419,2026-02-16,C01090,P0266,T044,1,1083214.0,0.03,Tarjeta credito,App movil,Completada,COP,793800,VEN167,CRM
V000152431,2026-04-02,C02533,P0253,T027,1,1807752.0,0.1,Tarjeta credito,Web,Completada,COP,1489600,VEN114,POS
V000152436,2026-06-02,C01182,P0107,T042,1,2285506.0,0.0,Tarjeta debito,Marketplace,Completada,COP,1722500,VEN078,ECOM
V000152440,2026-02-01,C02381,P0325,T009,1,781827.0,0.0,Efectivo,Tienda fisica,Completada,COP,548400,VEN120,CRM
V000152452,2026-04-17,C03317,P0009,T060,1,880282.0,0.0,Tarjeta debito,Tienda fisica,Completada,COP,646900,VEN095,ECOM
V000152457,2026-06-09,C04201,P0469,T047,4,1154603.0,0.2,Tarjeta debito,Marketplace,Completada,COP,698300,VEN064,ECOM
V000152463,2026-01-23,C00868,P0065,T018,2,1237151.0,0.08,Billetera digital,Tienda fisica,Completada,COP,799800,VEN109,POS
V000152503,2026-05-01,C01026,P0481,T043,4,943087.0,0.2,Efectivo,Tienda fisica,Completada,COP,513600,VEN167,ECOM
V000152511,2026-05-18,C01750,P0064,T055,1,2409253.0,0.08,Tarjeta debito,Marketplace,Completada,COP,1523300,VEN014,CRM
V000152513,2026-06-18,C03673,P0395,T046,3,851256.0,0.0,Tarjeta credito,Web,Completada,COP,612600,VEN091,ECOM
V000152517,2026-05-12,C04374,P0073,T056,5,94146.0,0.0,Tarjeta debito,Tienda fisica,Completada,COP,56600,VEN109,CRM
V000152528,2026-06-19,C03445,P0179,T050,1,1779731.0,0.1,Tarjeta credito,Marketplace,Completada,COP,1344900,VEN134,POS
V000152534,2026-04-04,C00971,P0377,T001,2,1882934.0,0.0,Transferencia,Marketplace,Completada,COP,1240700,VEN148,CRM
V000152537,2026-05-25,C02549,P0097,T007,1,1678898.0,0.08,Efectivo,Tienda fisica,Completada,COP,1105400,VEN174,CRM
V000152546,2026-06-08,C00983,P0216,T008,1,1617562.0,0.03,Tarjeta debito,Marketplace,Completada,COP,1105100,VEN115,POS
V000152547,2026-03-08,C04243,P0197,T027,2,351233.0,0.0,Billetera digital,Web,Completada,COP,266300,VEN170,CRM
V000152559,2026-04-15,C01816,P0285,T053,2,1253568.0,0.2,Billetera digital,Call center,Completada,COP,753900,VEN178,CRM
V000152563,2026-05-25,C02298,P0085,T027,1,308396.0,0.1,Transferencia,App movil,Completada,COP,240000,VEN079,ECOM
V000152566,2026-01-31,C02345,P0194,T017,1,26811.0,0.03,Billetera digital,App movil,Completada,COP,16200,VEN063,ECOM
V000152567,2026-06-17,C03796,P0440,T038,1,602686.0,0.2,Billetera digital,App movil,Completada,COP,427100,VEN094,POS
V000152578,2026-01-03,C00120,P0187,T010,3,782472.0,0.1,Efectivo,Web,Completada,COP,458000,VEN175,POS
V000152584,2026-05-05,C04173,P0220,T015,2,2412017.0,0.1,Billetera digital,Web,Completada,COP,1248600,VEN088,CRM
V000152589,2026-05-15,C02025,P0466,T012,1,2420496.0,0.1,Efectivo,Tienda fisica,Completada,COP,1522000,VEN130,CRM
V000152591,2026-06-20,C04284,P0215,T025,1,1369599.0,0.15,Tarjeta credito,App movil,Completada,COP,718900,VEN178,CRM
V000152596,2026-04-23,C01380,P0372,T002,3,2191352.0,0.05,Tarjeta debito,App movil,Completada,COP,1493200,VEN108,ECOM
V000152604,2026-04-07,C00450,P0468,T030,2,296586.0,0.15,Billetera digital,Marketplace,Completada,COP,161700,VEN148,CRM
V000152638,2026-04-29,C03087,P0056,T006,1,2314752.0,0.08,Transferencia,App movil,Completada,COP,1303900,VEN078,POS
V000152645,2026-01-18,C03827,P0180,T052,1,1254136.0,0.0,Transferencia,App movil,Completada,COP,969000,VEN158,ECOM
V000152646,2026-04-08,C04842,P0420,T008,1,274865.0,0.03,Billetera digital,App movil,Completada,COP,148200,VEN034,POS
V000152654,2026-06-12,C02760,P0058,T026,1,52554.0,0.0,Tarjeta debito,Web,Completada,COP,35900,VEN052,CRM
V000152656,2026-01-26,C00907,P0226,T018,1,1885691.0,0.0,Billetera digital,Web,Completada,COP,1062200,VEN135,CRM
V000152664,2026-03-30,C01903,P0158,T044,1,1014818.0,0.03,Tarjeta debito,Web,Completada,COP,607700,VEN020,ECOM
V000152681,2026-05-07,C03001,P0194,T028,1,24492.0,0.2,Transferencia,Web,Completada,COP,16200,VEN024,POS
V000152686,2026-04-09,C03925,P0359,T043,1,1318524.0,0.0,Tarjeta credito,Web,Completada,COP,884400,VEN142,CRM
V000152688,2026-01-07,C04453,P0205,T026,3,815695.0,0.0,Billetera digital,Marketplace,Completada,COP,497800,VEN034,POS
V000152689,2026-02-04,C01425,P0005,T032,1,1159414.0,0.0,Tarjeta credito,Tienda fisica,Completada,COP,708700,VEN101,ECOM
V000152692,2026-04-18,C02511,P0496,T006,1,1184730.0,0.1,Billetera digital,App movil,Completada,COP,936800,VEN026,ECOM
V000152705,2026-04-15,C02243,P0047,T019,1,43178.0,0.03,Tarjeta credito,Web,Completada,COP,24800,VEN104,POS
V000152712,2026-03-03,C04620,P0063,T035,1,305345.0,0.0,Billetera digital,App movil,Completada,COP,226800,VEN136,CRM
V000152716,2026-01-04,C02290,P0017,T040,1,1482749.0,0.03,Efectivo,Tienda fisica,Completada,COP,860200,VEN090,ECOM
V000152749,2026-01-05,C02110,P0174,T026,1,530900.0,0.05,Billetera digital,Marketplace,Completada,COP,286900,VEN105,ECOM
V000152752,2026-01-16,C01676,P0235,T007,2,321626.0,0.0,Tarjeta debito,Tienda fisica,Completada,COP,199600,VEN023,ECOM
V000152764,2026-05-31,C00161,P0257,T002,1,1084318.0,0.2,Tarjeta debito,Web,Completada,COP,646600,VEN101,CRM
V000152767,2026-03-10,C04035,P0199,T014,2,2219691.0,0.0,Efectivo,Call center,Completada,COP,1587800,VEN140,CRM
V000152768,2026-01-20,C01334,P0276,T026,1,1872599.0,0.03,Transferencia,Call center,Completada,COP,1441500,VEN136,ECOM
V000152772,2026-02-12,C02435,P0341,T029,1,2012945.0,0.0,Tarjeta debito,Web,Completada,COP,1034900,VEN132,ECOM
V000152779,2026-06-07,C02647,P0113,T031,1,2568509.0,0.2,Transferencia,Tienda fisica,Completada,COP,1426700,VEN055,CRM
V000152841,2026-05-19,C01910,P0144,T021,1,1653105.0,0.08,Tarjeta credito,Marketplace,Completada,COP,1028900,VEN066,CRM
V000152852,2026-06-01,C04561,P0456,T022,1,2151280.0,0.15,Transferencia,Web,Completada,COP,1795200,VEN009,ECOM
V000152854,2026-06-06,C00353,P0201,T052,1,199140.0,0.05,Transferencia,App movil,Completada,COP,158700,VEN101,CRM
V000152869,2026-01-08,C03643,P0188,T006,1,2460725.0,0.0,Billetera digital,Web,Completada,COP,1831100,VEN131,POS
V000152870,2026-03-27,C02253,P0148,T015,5,1266167.0,0.08,Tarjeta debito,App movil,Completada,COP,869900,VEN039,POS
V000152873,2026-03-19,C04474,P0042,T017,4,1899091.0,0.0,Tarjeta debito,App movil,Completada,COP,1398700,VEN166,ECOM
V000152888,2026-06-08,C01653,P0230,T050,3,652975.0,0.03,Billetera digital,Tienda fisica,Completada,COP,436500,VEN077,POS
V000152890,2026-02-08,C00995,P0111,T055,1,168882.0,0.08,Billetera digital,App movil,Completada,COP,119400,VEN031,CRM
V000152895,2026-01-03,C03062,P0148,T048,1,1283897.0,0.0,Tarjeta credito,App movil,Completada,COP,869900,VEN162,POS
V000152897,2026-03-11,C00739,P0026,T054,1,2124734.0,0.03,Billetera digital,Call center,Completada,COP,1214000,VEN124,ECOM
V000152919,2026-05-20,C03497,P0420,T032,1,257610.0,0.03,Transferencia,Call center,Completada,COP,148200,VEN153,POS
V000152920,2026-01-19,C02285,P0485,T048,1,2201325.0,0.0,Tarjeta debito,Tienda fisica,Completada,COP,1465200,VEN053,ECOM
V000152947,2026-03-28,C01585,P0038,T053,1,608516.0,0.0,Efectivo,App movil,Completada,COP,383300,VEN077,POS
V000152957,2026-02-19,C01566,P0044,T039,1,1948522.0,0.15,Tarjeta debito,Call center,Completada,COP,1491000,VEN003,ECOM
V000152959,2026-02-10,C04652,P0339,T039,1,2094234.0,0.05,Tarjeta credito,Marketplace,Completada,COP,1059900,VEN038,CRM
V000152961,2026-02-26,C03764,P0091,T030,1,1717502.0,0.03,Tarjeta credito,App movil,Completada,COP,1058600,VEN112,CRM
V000152967,2026-02-11,C01075,P0103,T016,1,203112.0,0.03,Billetera digital,Tienda fisica,Completada,COP,144300,VEN139,ECOM
V000152972,2026-04-11,C04876,P0009,T020,3,893341.0,0.08,Transferencia,Tienda fisica,Completada,COP,646900,VEN070,POS
V000152981,2026-01-14,C01081,P0114,T021,1,1656255.0,0.05,Tarjeta debito,App movil,Completada,COP,1310900,VEN133,ECOM
V000153024,2026-05-13,C01369,P0191,T055,1,2007688.0,0.0,Billetera digital,App movil,Completada,COP,1646100,VEN138,ECOM
V000153026,2026-03-31,C01943,P0233,T047,1,306241.0,0.2,Tarjeta credito,Call center,Completada,COP,174700,VEN032,CRM
V000153037,2026-04-07,C04187,P0116,T020,1,1370739.0,0.2,Billetera digital,Call center,Completada,COP,873900,VEN146,ECOM
V000153042,2026-06-06,C03869,P0357,T032,5,1606557.0,0.1,Efectivo,Web,Completada,COP,1290500,VEN057,POS
V000153056,2026-06-12,C01306,P0372,T030,1,2387240.0,0.15,Billetera digital,Call center,Completada,COP,1493200,VEN056,POS
V000153062,2026-05-12,C01014,P0375,T026,3,575206.0,0.08,Tarjeta credito,Marketplace,Completada,COP,312300,VEN162,CRM
V000153066,2026-05-25,C03170,P0271,T015,1,952045.0,0.0,Efectivo,Marketplace,Completada,COP,780000,VEN133,ECOM
V000153067,2026-01-12,C04986,P0182,T036,1,563154.0,0.2,Billetera digital,Tienda fisica,Completada,COP,343900,VEN124,POS
V000153078,2026-01-04,C00061,P0033,T056,1,2364262.0,0.0,Efectivo,Marketplace,Completada,COP,1330000,VEN151,POS
V000153080,2026-03-14,C03889,P0031,T030,1,350197.0,0.1,Efectivo,App movil,Completada,COP,185300,VEN034,CRM
V000153105,2026-04-24,C00244,P0415,T029,1,1682277.0,0.0,Transferencia,Marketplace,Completada,COP,962200,VEN133,ECOM
V000153116,2026-04-01,C01534,P0334,T005,1,2069744.0,0.08,Tarjeta credito,Marketplace,Completada,COP,1383800,VEN040,POS
