id_transaccion,fecha_venta,id_cliente,id_producto,id_tienda,cantidad,precio_unitario,descuento_pct,metodo_pago,canal_venta,estado_transaccion,moneda,costo_unitario,vendedor_id,origen_dato
V000091298,2025-07-11,C00806,P0137,T059,1,2087268.0,0.0,Efectivo,Web,Completada,COP,1293400,VEN076,ECOM
V000091301,2025-03-23,C03094,P0474,T037,1,626967.0,0.2,Efectivo,App movil,Completada,COP,407800,VEN156,ECOM
V000091302,2025-09-17,C02373,P0253,T010,1,1868605.0,0.0,Tarjeta credito,Marketplace,Completada,COP,1489600,VEN030,POS
V000091303,2025-12-24,C03735,P0161,T043,1,993966.0,0.15,Billetera digital,Tienda fisica,Completada,COP,619100,VEN146,CRM
V000091305,2025-10-22,C03967,P0367,T015,1,2229569.0,0.1,Efectivo,App movil,Completada,COP,1874200,VEN103,ECOM
V000091308,2025-12-13,C04029,P0095,T032,2,981122.0,0.1,Tarjeta credito,App movil,Completada,COP,624600,VEN082,ECOM
V000091309,2025-09-08,C03209,P0192,T047,3,1980662.0,0.08,Tarjeta debito,Web,Completada,COP,1234000,VEN069,POS
V000091320,2025-12-01,C04976,P0408,T037,1,1521613.0,0.05,Efectivo,Web,Completada,COP,1029500,VEN090,ECOM
V000091330,2025-01-14,C00389,P0063,T042,1,283659.0,0.15,Billetera digital,App movil,Completada,COP,226800,VEN080,CRM
V000091337,2025-09-29,C03645,P0251,T055,1,2323941.0,0.05,Tarjeta debito,Tienda fisica,Completada,COP,1463100,VEN168,POS
V000091340,2025-08-19,C04889,P0233,T054,1,337432.0,0.08,Tarjeta debito,Marketplace,Completada,COP,174700,VEN128,POS
V000091343,2025-12-20,C02070,P0341,T014,3,2000034.0,0.08,Efectivo,Call center,Completada,COP,1034900,VEN087,CRM
V000091346,2025-07-30,C02246,P0356,T040,1,1683587.0,0.0,Efectivo,Tienda fisica,Completada,COP,1193900,VEN109,CRM
V000091348,2025-12-14,C03680,P0401,T026,1,1273984.0,0.05,Tarjeta debito,App movil,Completada,COP,946500,VEN105,POS
V000091349,2025-06-12,C01014,P0349,T037,2,1176036.0,0.1,Billetera digital,Tienda fisica,Completada,COP,899400,VEN071,ECOM
V000091351,2025-08-20,C03862,P0025,T054,1,686046.0,0.0,Efectivo,Tienda fisica,Completada,COP,408200,VEN059,ECOM
V000091355,2025-01-22,C00220,P0137,T007,5,2248279.0,0.15,Tarjeta debito,App movil,Completada,COP,1293400,VEN002,CRM
V000091358,2025-11-18,C00122,P0392,T007,1,487275.0,0.1,Transferencia,Web,Completada,COP,277900,VEN145,POS
V000091365,2025-12-09,C04354,P0236,T013,1,1543785.0,0.1,Efectivo,Tienda fisica,Completada,COP,851900,VEN042,POS
V000091373,2025-12-26,C01555,P0159,T009,1,1140060.0,0.0,Efectivo,Marketplace,Completada,COP,780400,VEN007,CRM
V000091376,2025-10-14,C01068,P0242,T001,1,1403846.0,0.0,Efectivo,Tienda fisica,Completada,COP,726300,VEN129,ECOM
V000091380,2025-08-29,C03191,P0112,T012,1,1582367.0,0.08,Billetera digital,App movil,Completada,COP,1194000,VEN127,CRM
V000091388,2025-07-19,C01280,P0364,T008,2,103138.0,0.0,Transferencia,Marketplace,Completada,COP,60200,VEN084,POS
V000091393,2025-12-18,C03392,P0021,T014,1,1031134.0,0.1,Billetera digital,App movil,Completada,COP,565600,VEN028,ECOM
V000091397,2025-10-20,C01974,P0164,T034,1,1209074.0,0.08,Transferencia,App movil,Completada,COP,907800,VEN054,POS
V000091399,2025-04-11,C00529,P0137,T027,1,2057835.0,0.15,Tarjeta credito,Marketplace,Completada,COP,1293400,VEN083,POS
V000091403,2025-06-13,C04890,P0273,T059,1,2257096.0,0.0,Billetera digital,Call center,Completada,COP,1462300,VEN138,CRM
V000091404,2025-07-14,C03871,P0494,T040,1,2339530.0,0.0,Efectivo,App movil,Completada,COP,1371400,VEN126,CRM
V000091413,2025-10-09,C03003,P0301,T053,1,1751205.0,0.08,Efectivo,Tienda fisica,Completada,COP,906900,VEN012,CRM
V000091414,2025-05-09,C04726,P0361,T018,1,946259.0,0.0,Tarjeta credito,Call center,Completada,COP,675400,VEN006,ECOM
V000091417,2025-01-05,C02022,P0499,T038,1,2413075.0,0.0,Tarjeta debito,Tienda fisica,Completada,COP,1797200,VEN067,CRM
V000091420,2025-02-25,C00115,P0414,T016,4,1882109.0,0.2,Billetera digital,App movil,Completada,COP,1205800,VEN060,ECOM
V000091433,2025-09-16,C02404,P0131,T030,1,1443918.0,0.1,Transferencia,Web,Completada,COP,1086000,VEN099,CRM
V000091438,2025-10-18,C00111,P0007,T014,4,2005169.0,0.0,Transferencia,Marketplace,Completada,COP,1594000,VEN147,ECOM
V000091443,2025-01-11,C00519,P0378,T058,2,2280615.0,0.05,Transferencia,Web,Completada,COP,1760800,VEN044,CRM
V000091445,2025-05-02,C03904,P0487,T036,1,422549.0,0.03,Tarjeta debito,Marketplace,Completada,COP,280400,VEN132,POS
V000091447,2025-03-05,C04210,P0436,T042,1,1405337.0,0.0,Billetera digital,Call center,Completada,COP,914400,VEN070,CRM
V000091452,2025-05-08,C00563,P0081,T019,1,1379276.0,0.08,Billetera digital,Marketplace,Completada,COP,791900,VEN100,POS
V000091453,2025-05-19,C01776,P0143,T042,5,900783.0,0.0,Billetera digital,Tienda fisica,Completada,COP,589300,VEN141,ECOM
V000091458,2025-01-04,C02791,P0196,T046,2,803715.0,0.0,Tarjeta debito,Marketplace,Completada,COP,580400,VEN144,ECOM
V000091460,2025-03-19,C03535,P0242,T035,1,1257015.0,0.08,Billetera digital,Marketplace,Completada,COP,726300,VEN066,ECOM
V000091461,2025-05-03,C03797,P0355,T024,6,24770.0,0.03,Tarjeta debito,App movil,Completada,COP,17700,VEN108,POS
V000091467,2025-11-07,C02211,P0118,T045,1,2206235.0,0.05,Tarjeta debito,Web,Completada,COP,1808800,VEN087,CRM
V000091469,2025-12-20,C01309,P0335,T052,1,449670.0,0.0,Transferencia,Web,Completada,COP,295600,VEN156,POS
V000091484,2025-10-13,C02316,P0455,T019,1,1420040.0,0.03,Transferencia,Web,Completada,COP,693600,VEN008,POS
V000091487,2025-12-13,C02443,P0117,T050,1,977021.0,0.0,Billetera digital,Web,Completada,COP,793100,VEN135,ECOM
V000091492,2025-03-23,C00588,P0457,T022,1,1703104.0,0.0,Tarjeta debito,Web,Completada,COP,969700,VEN046,ECOM
V000091493,2025-07-19,C03305,P0360,T021,1,1287219.0,0.0,Efectivo,Web,Completada,COP,854400,VEN097,ECOM
V000091498,2025-03-02,C00745,P0310,T020,1,1897433.0,0.0,Tarjeta credito,Call center,Completada,COP,1172900,VEN016,ECOM
V000091501,2025-02-02,C03623,P0125,T020,1,1665857.0,0.0,Transferencia,Call center,Completada,COP,1156900,VEN085,CRM
V000091502,2025-12-05,C00319,P0075,T009,1,2440607.0,0.0,Efectivo,Web,Completada,COP,1388700,VEN147,CRM
V000091504,2025-08-04,C01167,P0004,T033,1,586183.0,0.03,Billetera digital,Call center,Completada,COP,324900,VEN133,CRM
V000091507,2025-05-30,C00063,P0465,T058,2,511065.0,0.1,Tarjeta debito,Marketplace,Completada,COP,360900,VEN102,POS
V000091511,2025-05-29,C03622,P0013,T052,1,40527.0,0.03,Tarjeta credito,Call center,Completada,COP,23100,VEN083,CRM
V000091513,2025-08-06,C03152,P0420,T040,1,265621.0,0.08,Tarjeta credito,Web,Completada,COP,148200,VEN116,POS
V000091519,2025-04-29,C04641,P0354,T035,1,2482626.0,0.1,Transferencia,Web,Completada,COP,1339500,VEN044,POS
V000091522,2025-06-05,C02687,P0121,T023,3,1457670.0,0.1,Billetera digital,App movil,Completada,COP,865700,VEN100,POS
V000091523,2025-06-28,C04368,P0329,T005,1,1298197.0,0.08,Efectivo,Marketplace,Completada,COP,947300,VEN170,POS
V000091527,2025-12-06,C03775,P0187,T033,3,869603.0,0.15,Tarjeta debito,Tienda fisica,Completada,COP,458000,VEN091,ECOM
V000091534,2025-08-24,C01613,P0126,T037,5,811072.0,0.08,Transferencia,App movil,Completada,COP,513700,VEN010,POS
V000091535,2025-06-06,C02595,P0120,T026,1,1531461.0,0.03,Tarjeta credito,Marketplace,Completada,COP,1076600,VEN150,CRM
V000091536,2025-12-23,C02888,P0434,T017,4,2557654.0,0.2,Tarjeta credito,Web,Completada,COP,1419900,VEN122,POS
V000091547,2025-05-17,C00964,P0460,T017,2,661118.0,0.2,Billetera digital,Marketplace,Completada,COP,477400,VEN112,ECOM
V000091552,2025-05-21,C04772,P0261,T060,1,2249519.0,0.15,Billetera digital,Marketplace,Completada,COP,1418000,VEN017,POS
V000091553,2025-09-20,C01926,P0046,T041,2,1613145.0,0.15,Tarjeta debito,Call center,Completada,COP,793200,VEN107,POS
V000091558,2025-07-13,C00350,P0085,T011,1,339475.0,0.03,Tarjeta credito,Web,Completada,COP,240000,VEN062,POS
V000091559,2025-09-24,C00222,P0363,T015,1,1392783.0,0.0,Tarjeta credito,App movil,Completada,COP,841400,VEN092,POS
V000091561,2025-03-11,C00857,P0416,T004,1,550987.0,0.2,Efectivo,Call center,Completada,COP,355700,VEN003,ECOM
V000091562,2025-09-06,C03940,P0446,T009,1,1477720.0,0.1,Tarjeta credito,Web,Completada,COP,839000,VEN008,ECOM
V000091577,2025-06-29,C04732,P0072,T047,1,1644704.0,0.03,Billetera digital,Marketplace,Completada,COP,1162900,VEN153,CRM
V000091579,2025-08-23,C02909,P0384,T006,1,630498.0,0.15,Tarjeta credito,Call center,Completada,COP,346000,VEN035,ECOM
V000091581,2025-05-27,C01791,P0446,T040,2,1525488.0,0.0,Tarjeta debito,App movil,Completada,COP,839000,VEN111,CRM
V000091584,2025-04-25,C00450,P0030,T006,1,564410.0,0.0,Transferencia,App movil,Completada,COP,353400,VEN022,ECOM
V000091585,2025-05-16,C03718,P0030,T051,1,556845.0,0.15,Billetera digital,Tienda fisica,Completada,COP,353400,VEN095,CRM
V000091586,2025-05-17,C01054,P0343,T005,1,2132804.0,0.08,Tarjeta credito,Call center,Completada,COP,1440600,VEN072,CRM
V000091594,2025-05-19,C04084,P0410,T052,1,1242431.0,0.0,Billetera digital,Call center,Completada,COP,707800,VEN078,ECOM
V000091597,2025-07-26,C04270,P0479,T047,9,881593.0,0.15,Tarjeta debito,Tienda fisica,Completada,COP,653500,VEN106,CRM
V000091600,2025-01-09,C04200,P0126,T040,1,887978.0,0.15,Billetera digital,Call center,Completada,COP,513700,VEN174,ECOM
V000091611,2025-11-28,C04071,P0276,T037,1,1841450.0,0.1,Billetera digital,App movil,Completada,COP,1441500,VEN134,ECOM
V000091613,2025-06-27,C03363,P0353,T006,2,1669116.0,0.15,Tarjeta credito,Tienda fisica,Completada,COP,1042800,VEN016,CRM
V000091614,2025-03-03,C00421,P0476,T036,2,1443159.0,0.1,Billetera digital,Tienda fisica,Completada,COP,1036500,VEN062,CRM
V000091626,2025-12-09,C02354,P0034,T013,1,413254.0,0.1,Tarjeta credito,Tienda fisica,Completada,COP,283800,VEN008,ECOM
V000091631,2025-12-13,C01139,P0213,T054,1,1711688.0,0.08,Billetera digital,Marketplace,Completada,COP,1001200,VEN066,CRM
V000091633,2025-03-12,C02328,P0261,T050,2,2165424.0,0.2,Tarjeta credito,Web,Completada,COP,1418000,VEN152,CRM
V000091636,2025-05-22,C01949,P0250,T006,3,1679784.0,0.03,Billetera digital,Tienda fisica,Completada,COP,1150700,VEN164,ECOM
V000091638,2025-06-20,C04360,P0214,T022,1,46810.0,0.0,Tarjeta debito,App movil,Completada,COP,24300,VEN132,POS
V000091640,2025-07-17,C03916,P0282,T016,1,1285723.0,0.0,Tarjeta credito,Marketplace,Completada,COP,705800,VEN013,ECOM
V000091642,2025-03-29,C04421,P0322,T023,1,300358.0,0.0,Tarjeta debito,Tienda fisica,Completada,COP,171000,VEN166,ECOM
V000091649,2025-10-13,C00644,P0058,T034,4,53315.0,0.08,Transferencia,Web,Completada,COP,35900,VEN116,ECOM
V000091651,2025-02-08,C01755,P0419,T033,1,723376.0,0.1,Efectivo,App movil,Completada,COP,520600,VEN092,POS
V000091664,2025-03-15,C01840,P0262,T001,1,2114277.0,0.0,Transferencia,Tienda fisica,Completada,COP,1437700,VEN007,ECOM
V000091665,2025-04-12,C01310,P0063,T029,1,297445.0,0.08,Efectivo,Tienda fisica,Completada,COP,226800,VEN067,CRM
V000091668,2025-05-02,C04015,P0478,T035,1,556547.0,0.0,Billetera digital,Call center,Completada,COP,302000,VEN024,ECOM
V000091670,2025-12-07,C02998,P0189,T052,1,165025.0,0.03,Tarjeta debito,App movil,Completada,COP,126200,VEN160,ECOM
V000091673,2025-03-09,C01075,P0307,T010,1,1070344.0,0.2,Efectivo,Call center,Completada,COP,765500,VEN013,CRM
V000091675,2025-11-16,C03476,P0004,T010,1,500646.0,0.0,Tarjeta credito,Marketplace,Completada,COP,324900,VEN165,ECOM
V000091682,2025-04-08,C00234,P0154,T020,1,197892.0,0.1,Transferencia,App movil,Completada,COP,120800,VEN003,POS
V000091684,2025-01-04,C03761,P0416,T005,1,543055.0,0.08,Billetera digital,Web,Completada,COP,355700,VEN095,CRM
V000091685,2025-11-19,C01998,P0348,T007,1,1380115.0,0.03,Transferencia,Call center,Completada,COP,952000,VEN026,CRM
V000091687,2025-10-18,C02560,P0499,T055,1,2243265.0,0.05,Tarjeta credito,Call center,Completada,COP,1797200,VEN049,ECOM
V000091689,2025-01-24,C03790,P0032,T015,1,1911519.0,0.2,Tarjeta credito,Call center,Completada,COP,1442900,VEN064,ECOM
V000091690,2025-06-08,C04482,P0295,T058,3,410060.0,0.08,Transferencia,Tienda fisica,Completada,COP,279900,VEN115,CRM
V000091695,2025-10-02,C04807,P0062,T036,1,1944802.0,0.03,Transferencia,App movil,Completada,COP,1312300,VEN129,POS
V000091696,2025-06-28,C00431,P0301,T032,1,1594906.0,0.2,Tarjeta credito,Web,Completada,COP,906900,VEN163,CRM
V000091697,2025-10-14,C02311,P0064,T020,1,2423380.0,0.0,Efectivo,Call center,Completada,COP,1523300,VEN075,POS
V000091699,2025-03-02,C03627,P0389,T039,3,2106581.0,0.03,Billetera digital,App movil,Completada,COP,1158500,VEN065,CRM
V000091710,2025-06-18,C01888,P0152,T025,3,669683.0,0.2,Tarjeta credito,Call center,Completada,COP,369800,VEN086,ECOM
V000091715,2025-11-19,C01928,P0186,T031,1,2592552.0,0.1,Tarjeta credito,App movil,Completada,COP,1377400,VEN121,POS
V000091718,2025-12-01,C04532,P0163,T038,1,2020467.0,0.15,Billetera digital,Call center,Completada,COP,1604700,VEN076,CRM
V000091719,2025-06-01,C04823,P0206,T047,1,2050453.0,0.05,Tarjeta credito,Web,Completada,COP,1518000,VEN063,CRM
V000091732,2025-12-13,C04313,P0086,T027,2,921405.0,0.03,Tarjeta debito,Web,Completada,COP,651600,VEN100,ECOM
V000091735,2025-12-06,C04771,P0043,T016,2,1743166.0,0.03,Transferencia,Call center,Completada,COP,1043000,VEN064,ECOM
V000091736,2025-04-01,C00123,P0439,T026,1,1345636.0,0.15,Efectivo,Tienda fisica,Completada,COP,990000,VEN118,CRM
V000091738,2025-06-08,C01607,P0434,T005,1,2340003.0,0.0,Transferencia,Web,Completada,COP,1419900,VEN169,CRM
V000091739,2025-08-30,C03551,P0059,T028,1,1304620.0,0.0,Transferencia,Call center,Completada,COP,810100,VEN152,ECOM
V000091740,2025-05-25,C03150,P0003,T050,8,617635.0,0.0,Tarjeta credito,Web,Completada,COP,353600,VEN100,ECOM
V000091742,2025-10-02,C03069,P0195,T012,1,677292.0,0.08,Billetera digital,Call center,Completada,COP,404200,VEN057,ECOM
V000091746,2025-09-18,C01147,P0201,T056,1,220208.0,0.05,Tarjeta debito,Tienda fisica,Completada,COP,158700,VEN100,POS
V000091750,2025-12-04,C03783,P0461,T004,1,1945405.0,0.05,Tarjeta debito,App movil,Completada,COP,1321900,VEN093,POS
V000091751,2025-12-26,C04121,P0097,T004,1,1545505.0,0.0,Efectivo,Call center,Completada,COP,1105400,VEN053,CRM
V000091763,2025-01-13,C03729,P0426,T035,3,868862.0,0.05,Tarjeta credito,Call center,Completada,COP,625200,VEN123,POS
V000091770,2025-07-28,C01701,P0058,T019,4,56860.0,0.0,Billetera digital,Call center,Completada,COP,35900,VEN051,CRM
V000091771,2025-05-16,C03004,P0349,T052,1,1255837.0,0.0,Transferencia,Call center,Completada,COP,899400,VEN150,CRM
V000091776,2025-11-06,C02363,P0076,T049,1,793343.0,0.05,Tarjeta debito,Call center,Completada,COP,403100,VEN088,ECOM
V000091779,2025-03-03,C01311,P0309,T007,1,1280552.0,0.0,Tarjeta debito,Call center,Completada,COP,928300,VEN164,CRM
V000091783,2025-06-07,C00929,P0413,T008,1,1988933.0,0.2,Billetera digital,App movil,Completada,COP,1306500,VEN162,ECOM
V000091784,2025-07-17,C02473,P0141,T046,1,1992216.0,0.05,Tarjeta debito,Tienda fisica,Completada,COP,1102100,VEN174,ECOM
V000091786,2025-01-15,C04781,P0467,T009,1,487932.0,0.15,Transferencia,Web,Completada,COP,389000,VEN082,POS
V000091794,2025-03-15,C02248,P0243,T034,1,2413549.0,0.03,Transferencia,Call center,Completada,COP,1884000,VEN180,ECOM
V000091799,2025-07-30,C02904,P0487,T023,3,371403.0,0.0,Tarjeta credito,Tienda fisica,Completada,COP,280400,VEN021,POS
V000091806,2025-06-25,C04331,P0037,T020,1,1715682.0,0.03,Transferencia,Tienda fisica,Completada,COP,1124100,VEN163,ECOM
V000091807,2025-09-07,C02958,P0252,T059,1,1432568.0,0.0,Tarjeta debito,Marketplace,Completada,COP,972800,VEN011,CRM
V000091812,2025-07-13,C03578,P0373,T004,1,593512.0,0.03,Transferencia,Call center,Completada,COP,417300,VEN094,ECOM
V000091815,2025-07-11,C04599,P0218,T060,1,356755.0,0.1,Tarjeta credito,Web,Completada,COP,266900,VEN008,CRM
V000091818,2025-12-20,C00066,P0482,T004,2,946207.0,0.0,Efectivo,App movil,Completada,COP,669000,VEN007,ECOM
V000091822,2025-05-11,C04343,P0217,T008,1,371599.0,0.08,Transferencia,App movil,Completada,COP,250600,VEN118,CRM
V000091825,2025-12-24,C04115,P0087,T037,2,314735.0,0.2,Tarjeta credito,Call center,Completada,COP,173500,VEN068,CRM
V000091833,2025-05-25,C02544,P0484,T006,1,998014.0,0.0,Efectivo,Tienda fisica,Completada,COP,631700,VEN018,ECOM
V000091837,2025-06-04,C03777,P0111,T045,1,168727.0,0.15,Transferencia,Marketplace,Completada,COP,119400,VEN048,CRM
V000091841,2025-05-14,C04811,P0059,T032,1,1190630.0,0.05,Transferencia,Web,Completada,COP,810100,VEN033,CRM
V000091845,2025-07-18,C00203,P0425,T022,1,49449.0,0.0,Billetera digital,Web,Completada,COP,37200,VEN122,POS
V000091847,2025-01-09,C01695,P0235,T047,3,305846.0,0.0,Transferencia,Web,Completada,COP,199600,VEN155,POS
V000091856,2025-06-29,C01288,P0149,T045,1,2267805.0,0.05,Tarjeta credito,App movil,Completada,COP,1398000,VEN109,CRM
V000091857,2025-12-16,C03997,P0364,T028,1,107155.0,0.2,Billetera digital,Call center,Completada,COP,60200,VEN172,CRM
V000091858,2025-05-02,C03788,P0338,T051,1,1872442.0,0.0,Transferencia,Call center,Completada,COP,1226500,VEN115,POS
V000091859,2025-01-04,C01537,P0006,T030,8,1633833.0,0.0,Tarjeta credito,App movil,Completada,COP,1010800,VEN179,ECOM
V000091868,2025-04-01,C01339,P0419,T009,1,698461.0,0.0,Tarjeta debito,App movil,Completada,COP,520600,VEN009,ECOM
V000091872,2025-12-11,C01857,P0406,T031,1,1077688.0,0.2,Tarjeta debito,Tienda fisica,Completada,COP,786000,VEN046,POS
V000091875,2025-05-10,C02785,P0137,T006,1,1946668.0,0.0,Billetera digital,Marketplace,Completada,COP,1293400,VEN138,POS
V000091879,2025-05-06,C01495,P0347,T006,1,319535.0,0.15,Transferencia,Web,Completada,COP,185800,VEN069,ECOM
V000091892,2025-06-15,C00411,P0019,T037,1,39534.0,0.08,Tarjeta debito,Call center,Completada,COP,25800,VEN048,CRM
V000091897,2025-10-22,C02642,P0176,T012,1,696140.0,0.08,Tarjeta debito,Marketplace,Completada,COP,380800,VEN070,POS
V000091898,2025-08-06,C03371,P0179,T046,1,1854048.0,0.08,Tarjeta debito,Call center,Completada,COP,1344900,VEN162,ECOM
V000091902,2025-11-18,C01287,P0392,T049,1,483851.0,0.2,Billetera digital,App movil,Completada,COP,277900,VEN129,CRM
V000091910,2025-12-23,C04883,P0293,T031,1,1222023.0,0.08,Tarjeta credito,Tienda fisica,Completada,COP,1025400,VEN115,CRM
V000091914,2025-02-24,C02039,P0091,T021,1,1676931.0,0.0,Transferencia,Marketplace,Completada,COP,1058600,VEN128,ECOM
V000091917,2025-12-31,C02982,P0278,T036,1,2474602.0,0.0,Billetera digital,Web,Completada,COP,1286500,VEN038,POS
V000091918,2025-07-22,C03335,P0392,T001,1,507872.0,0.05,Transferencia,Web,Completada,COP,277900,VEN058,ECOM
V000091919,2025-03-13,C01746,P0231,T018,1,469342.0,0.05,Efectivo,Tienda fisica,Completada,COP,338200,VEN161,CRM
V000091921,2025-05-02,C02506,P0347,T028,1,282939.0,0.03,Tarjeta debito,Web,Completada,COP,185800,VEN047,CRM
V000091928,2025-11-29,C03635,P0140,T006,1,512655.0,0.08,Transferencia,App movil,Completada,COP,362200,VEN052,POS
V000091934,2025-04-18,C04624,P0327,T038,1,1232688.0,0.0,Billetera digital,Call center,Completada,COP,773100,VEN163,CRM
V000091935,2025-05-07,C03180,P0182,T060,5,633656.0,0.2,Billetera digital,Marketplace,Completada,COP,343900,VEN021,POS
V000091942,2025-05-10,C03860,P0249,T022,5,1351473.0,0.03,Tarjeta credito,Call center,Completada,COP,788200,VEN040,ECOM
V000091944,2025-11-17,C02029,P0346,T053,1,1029578.0,0.15,Billetera digital,App movil,Completada,COP,626300,VEN031,POS
V000091945,2025-03-20,C04461,P0251,T045,1,2348806.0,0.2,Efectivo,Tienda fisica,Completada,COP,1463100,VEN083,CRM
V000091946,2025-05-05,C01629,P0234,T055,1,1958536.0,0.05,Transferencia,App movil,Completada,COP,1640400,VEN155,POS
V000091947,2025-11-05,C02645,P0256,T044,1,1469575.0,0.2,Tarjeta debito,Tienda fisica,Completada,COP,1192900,VEN152,CRM
V000091949,2025-05-10,C02897,P0475,T051,1,2608766.0,0.03,Billetera digital,Call center,Completada,COP,1849100,VEN040,CRM
V000091950,2025-05-28,C02992,P0202,T036,1,103301.0,0.03,Efectivo,Call center,Completada,COP,70700,VEN111,POS
V000091952,2025-05-27,C00131,P0158,T041,1,989863.0,0.1,Tarjeta credito,Web,Completada,COP,607700,VEN035,ECOM
V000091960,2025-06-28,C04232,P0214,T027,1,47583.0,0.15,Billetera digital,Tienda fisica,Completada,COP,24300,VEN141,POS
V000091963,2025-10-22,C02465,P0073,T048,6,99454.0,0.08,Tarjeta debito,App movil,Completada,COP,56600,VEN128,CRM
V000091967,2025-01-09,C00032,P0233,T040,1,348178.0,0.15,Billetera digital,Web,Completada,COP,174700,VEN105,POS
V000091968,2025-01-24,C02174,P0323,T050,1,1759859.0,0.0,Transferencia,Web,Completada,COP,1495100,VEN083,CRM
V000091976,2025-06-25,C01100,P0483,T041,1,406585.0,0.0,Billetera digital,Tienda fisica,Completada,COP,246200,VEN005,CRM
V000091977,2025-11-28,C01333,P0475,T039,6,2680701.0,0.03,Tarjeta debito,Tienda fisica,Completada,COP,1849100,VEN153,CRM
V000091982,2025-06-10,C04525,P0060,T009,1,2243840.0,0.08,Transferencia,Marketplace,Completada,COP,1245000,VEN110,POS
V000091984,2025-05-06,C04909,P0008,T004,1,1361636.0,0.1,Transferencia,Marketplace,Completada,COP,998900,VEN174,ECOM
V000091996,2025-12-27,C04623,P0433,T043,1,345055.0,0.15,Transferencia,Marketplace,Completada,COP,234300,VEN112,CRM
V000092000,2025-11-15,C04048,P0481,T044,1,1053193.0,0.03,Tarjeta debito,App movil,Completada,COP,513600,VEN098,ECOM
V000092002,2025-06-07,C03970,P0350,T023,1,1418465.0,0.05,Efectivo,Marketplace,Completada,COP,810400,VEN117,ECOM
V000092009,2025-06-12,C03930,P0229,T023,1,820006.0,0.0,Billetera digital,Tienda fisica,Completada,COP,572500,VEN102,CRM
V000092012,2025-01-22,C04279,P0276,T045,1,1858997.0,0.05,Efectivo,Tienda fisica,Completada,COP,1441500,VEN052,CRM
V000092014,2025-01-18,C01849,P0106,T027,1,2028613.0,0.0,Tarjeta debito,Call center,Completada,COP,1599600,VEN066,ECOM
V000092022,2025-05-19,C01169,P0484,T060,1,1140791.0,0.05,Billetera digital,App movil,Completada,COP,631700,VEN135,CRM
V000092024,2025-04-27,C01748,P0441,T058,2,975242.0,0.2,Transferencia,Marketplace,Completada,COP,645000,VEN123,ECOM
V000092036,2025-02-19,C00618,P0169,T026,1,528441.0,0.2,Tarjeta debito,App movil,Completada,COP,303200,VEN070,CRM
V000092038,2025-07-19,C04053,P0246,T004,1,2460781.0,0.15,Transferencia,Call center,Completada,COP,1410900,VEN131,ECOM
V000092042,2025-02-17,C04035,P0189,T046,2,175308.0,0.15,Efectivo,Call center,Completada,COP,126200,VEN130,CRM
V000092045,2025-03-04,C04088,P0090,T012,1,2146233.0,0.0,Tarjeta debito,Marketplace,Completada,COP,1243400,VEN079,CRM
V000092052,2025-06-01,C00515,P0311,T031,1,786587.0,0.0,Transferencia,App movil,Completada,COP,451800,VEN046,CRM
V000092061,2025-12-06,C04422,P0489,T043,1,1648392.0,0.15,Tarjeta debito,Tienda fisica,Completada,COP,1271800,VEN114,POS
V000092068,2025-11-12,C01965,P0321,T050,1,797773.0,0.15,Billetera digital,App movil,Completada,COP,462600,VEN046,ECOM
V000092069,2025-08-07,C04978,P0022,T016,1,2002939.0,0.2,Efectivo,Web,Completada,COP,1334700,VEN035,POS
V000092075,2025-03-13,C04331,P0433,T033,2,352112.0,0.08,Transferencia,Tienda fisica,Completada,COP,234300,VEN105,POS
V000092079,2025-06-26,C00348,P0469,T019,3,1004546.0,0.1,Efectivo,Web,Completada,COP,698300,VEN093,POS
V000092080,2025-09-18,C04461,P0070,T016,1,201833.0,0.03,Efectivo,Call center,Completada,COP,131600,VEN040,POS
V000092086,2025-02-09,C04137,P0465,T056,1,487240.0,0.0,Billetera digital,Web,Completada,COP,360900,VEN140,POS
V000092087,2025-03-30,C01518,P0494,T044,4,2306680.0,0.2,Billetera digital,App movil,Completada,COP,1371400,VEN160,ECOM
V000092088,2025-07-13,C03644,P0012,T004,1,66572.0,0.1,Billetera digital,Marketplace,Completada,COP,45200,VEN048,CRM
V000092092,2025-05-04,C00467,P0299,T033,1,1163014.0,0.0,Transferencia,Web,Completada,COP,741300,VEN180,POS
V000092096,2025-11-08,C00841,P0416,T020,1,587723.0,0.0,Billetera digital,Call center,Completada,COP,355700,VEN154,CRM
V000092097,2025-06-09,C03241,P0152,T031,1,740883.0,0.0,Tarjeta debito,Marketplace,Completada,COP,369800,VEN108,CRM
V000092102,2025-10-11,C01879,P0391,T002,2,1697785.0,0.1,Tarjeta debito,Marketplace,Completada,COP,1220900,VEN049,ECOM
V000092103,2025-02-08,C03356,P0369,T029,2,2447427.0,0.0,Tarjeta debito,Web,Completada,COP,1656400,VEN147,ECOM
V000092116,2025-06-21,C00476,P0447,T053,1,917451.0,0.1,Tarjeta credito,App movil,Completada,COP,658900,VEN169,ECOM
V000092120,2025-05-21,C02555,P0206,T019,1,2197338.0,0.08,Transferencia,App movil,Completada,COP,1518000,VEN156,CRM
V000092123,2025-09-16,C03250,P0352,T001,1,1844028.0,0.05,Efectivo,App movil,Completada,COP,1364400,VEN171,CRM
